,5_angelo,ERCZO ID_angelo,Original Sample Vial Label_angelo,Date Collected,Time Collected_angelo,Site_angelo,Location_angelo,Sample Type_angelo,Sample Type II_angelo,Tree Tag_angelo,Tree tag_angelo,Tree tag 2_angelo,Jasper's tree label_angelo,More text info 1_angelo,More text info 2_angelo,needs attention_angelo,Species (common)_angelo,Species (scientific)_angelo,Well water level (m)_angelo,Depth (m)_angelo,Depth (cm)_angelo,Depth (ft)_angelo,Gravimetric moisture content (g/g)_angelo,Collected by_angelo,Notes_angelo,Exclude?_angelo,dD Instrument_angelo,dO Instrument_angelo,HD run ID_angelo,dD_angelo,GB run ID_angelo,dO_angelo,Sample Vial Location_angelo,VMS Sleeve_angelo,VMS Port_angelo,Adjacent well groundwater depth at time of sampling (m)_angelo,Energetic State_angelo,Date collection started_angelo,Time collection started_angelo,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_angelo","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_angelo",FLAG_angelo,datetime_angelo,5_conger,ERCZO ID_conger,Original Sample Vial Label_conger,Time Collected_conger,Site_conger,Location_conger,Sample Type_conger,Sample Type II_conger,Tree Tag_conger,Tree tag_conger,Tree tag 2_conger,Jasper's tree label_conger,More text info 1_conger,More text info 2_conger,needs attention_conger,Species (common)_conger,Species (scientific)_conger,Well water level (m)_conger,Depth (m)_conger,Depth (cm)_conger,Depth (ft)_conger,Gravimetric moisture content (g/g)_conger,Collected by_conger,Notes_conger,Exclude?_conger,dD Instrument_conger,dO Instrument_conger,HD run ID_conger,dD_conger,GB run ID_conger,dO_conger,Sample Vial Location_conger,VMS Sleeve_conger,VMS Port_conger,Adjacent well groundwater depth at time of sampling (m)_conger,Energetic State_conger,Date collection started_conger,Time collection started_conger,"(obsolete, miscalculated) Gravimetric moisture content (g/g)_conger","(obsolete, miscalculated) Gravimetric moisture content (g/g).1_conger",FLAG_conger,datetime_conger,average_time_delta,average_datetime,average_dD,average_dO,cumRain,cumWYRain,cumSept_1_WYRain,waterYear,Sept_1_waterYear,previousRain,runningWeightedAvg_dD,runningWeightedAvg_dO
20,529.0,530,A275-1,12/17/15,15:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,475,-28.4,643,-5.99,2,,,,,,,,,0.0,2015-12-17 15:40:00,530.0,531,C275-1,15:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,475,-27.4,643,-5.85,2,,,,,,,,,0.0,2015-12-17 15:50:00,-1 days +23:55:00,2015-12-17 15:35:00,-27.9,-5.92,12560.426999999847,536.4480000000001,578.6374000000001,2016.0,2016.0,89.40799999997762,-32.61835937500098,-6.194184895833458
21,531.0,532,A276-1,12/18/15,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,475,-42.0,643,-7.56,2,,,,,,,,,0.0,2015-12-18 12:00:00,532.0,533,C276-1,12:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,475,-35.0,643,-6.77,2,,,,,,,,,0.0,2015-12-18 12:10:00,-1 days +23:55:00,2015-12-18 11:55:00,-38.5,-7.164999999999999,12603.733999999848,579.7550000000001,621.9444000000001,2016.0,2016.0,43.3070000000007,-33.057710843374466,-6.266703614457958
10,340.0,341,A277-1,12/19/15,12:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-42.6,639,-7.94,3,,,,,,,,,0.0,2015-12-19 12:10:00,343.0,344,C277-1,12:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-39.8,639,-7.63,3,,,,,,,,,0.0,2015-12-19 12:20:00,-1 days +23:55:00,2015-12-19 12:05:00,-41.2,-7.785,12617.703999999847,593.725,635.9144000000001,2016.0,2016.0,13.969999999999345,-33.24929411764802,-6.302428235294244
11,341.0,342,A278-1,12/20/15,12:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-55.9,639,-8.49,3,,,,,,,,,0.0,2015-12-20 12:50:00,332.0,333,C278-1,12:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-69.4,639,-10.3,3,,,,,,,,,0.0,2015-12-20 12:45:00,0 days 00:02:30,2015-12-20 12:52:30,-62.650000000000006,-9.395,12653.467199999852,629.4882000000001,671.6776000000001,2016.0,2016.0,35.76320000000487,-34.91964047936217,-6.478126941855466
3,333.0,334,A279-1,12/21/15,9:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-40.1,639,-5.96,3,,,,,,,,,0.0,2015-12-21 09:05:00,342.0,343,C279-1,9:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-30.8,639,-4.74,3,,,,,,,,,0.0,2015-12-21 09:15:00,-1 days +23:55:00,2015-12-21 09:00:00,-35.45,-5.35,12702.641599999844,678.6626000000001,720.8520000000001,2016.0,2016.0,49.1743999999926,-34.95806916426635,-6.396385343763018
8,338.0,339,A280-1,12/24/15,12:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,Ice,,,,472,-39.0,639,-7.95,3,,,,,,,,,0.0,2015-12-24 12:45:00,345.0,346,C280-1,12:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,Ice,,,,472,-33.9,639,-7.14,3,,,,,,,,,0.0,2015-12-24 12:35:00,0 days 00:05:00,2015-12-24 12:50:00,-36.45,-7.545,12904.08899999983,880.1100000000001,922.2994000000001,2016.0,2016.0,201.44739999998637,-35.29955555555651,-6.659290476190603
6,336.0,337,A281-1,12/30/15,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-39.0,639,-7.8,3,,,,,,,,,0.0,2015-12-30 12:30:00,348.0,349,C281-1,12:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-34.6,639,-7.08,3,,,,,,,,,0.0,2015-12-30 12:40:00,-1 days +23:55:00,2015-12-30 12:25:00,-36.8,-7.4399999999999995,12920.573599999821,896.5946000000001,938.7840000000001,2016.0,2016.0,16.484599999990678,-35.327142411967266,-6.673644437519594
7,337.0,338,A282-1,1/4/16,10:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-53.4,639,-8.3,3,,,,,,,,,0.0,2016-01-04 10:40:00,346.0,347,C282-1,10:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-52.9,639,-9.01,3,,,,,,,,,0.0,2016-01-04 10:30:00,0 days 00:05:00,2016-01-04 10:45:00,-53.15,-8.655000000000001,12934.543599999812,910.5646000000002,952.7540000000001,2016.0,2016.0,13.96999999999025,-35.600583000921276,-6.704042651120074
4,334.0,335,A283-1,1/5/16,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-72.2,639,-10.69,3,,,,,,,,,0.0,2016-01-05 11:20:00,344.0,345,C283-1,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-58.7,639,-9.18,3,,,,,,,,,0.0,2016-01-05 11:30:00,-1 days +23:55:00,2016-01-05 11:15:00,-65.45,-9.934999999999999,12981.203399999802,957.2244000000002,999.4138000000002,2016.0,2016.0,46.659799999990355,-37.055589608873916,-6.861535318155363
9,339.0,340,A284-1,1/6/16,12:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-70.2,639,-11.21,3,,,,,,,,,0.0,2016-01-06 12:50:00,347.0,348,C284-1,13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,472,-58.6,639,-9.65,3,,,,,,,,,0.0,2016-01-06 13:00:00,-1 days +23:55:00,2016-01-06 12:45:00,-64.4,-10.43,13020.878199999797,996.8992000000002,1039.0886,2016.0,2016.0,39.67479999999523,-38.14384809417098,-7.0035538116592715
22,665.0,666,A285-1,1/7/16,13:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-45.3,645,-8.28,1,,,,,,,,,0.0,2016-01-07 13:15:00,666.0,667,C285-1,14:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-45.2,645,-8.46,1,,,,,,,,,0.0,2016-01-07 14:50:00,-1 days +23:12:30,2016-01-07 12:27:30,-45.25,-8.370000000000001,13034.009999999795,1010.0310000000002,1052.2204000000002,2016.0,2016.0,13.131799999997384,-38.23623789764925,-7.021319502074766
23,667.0,668,A286-1,1/10/16,14:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-46.8,645,-7.8,1,,,,,,,,,0.0,2016-01-10 14:30:00,668.0,669,C286-1,14:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-45.7,645,-7.8,1,,,,,,,,,0.0,2016-01-10 14:40:00,-1 days +23:55:00,2016-01-10 14:25:00,-46.25,-7.8,13056.920799999785,1032.9418,1075.1312,2016.0,2016.0,22.91079999999056,-38.4139843116045,-7.038590749256224
24,669.0,670,A287-1,1/13/16,12:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-55.2,645,-8.65,1,,,,,,,,,0.0,2016-01-13 12:15:00,670.0,671,C287-1,12:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-52.5,645,-8.45,1,,,,,,,,,0.0,2016-01-13 12:25:00,-1 days +23:55:00,2016-01-13 12:10:00,-53.85,-8.55,13125.094399999776,1101.1154000000001,1143.3048000000001,2016.0,2016.0,68.17359999999098,-39.36967774676524,-7.1321669626998885
25,671.0,672,A288-1,1/15/16,11:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-47.1,645,-7.9,1,,,,,,,,,0.0,2016-01-15 11:35:00,672.0,673,C288-1,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-40.0,645,-7.18,1,,,,,,,,,0.0,2016-01-15 11:45:00,-1 days +23:55:00,2016-01-15 11:30:00,-43.55,-7.54,13153.034399999771,1129.0554000000002,1171.2448000000002,2016.0,2016.0,27.939999999995052,-39.473125463994506,-7.142259341747156
26,673.0,674,A289-1,1/16/16,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-32.0,645,-6.05,1,,,,,,,,,0.0,2016-01-16 11:20:00,674.0,675,C289-1,11:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-29.1,645,-5.48,1,,,,,,,,,0.0,2016-01-16 11:40:00,-1 days +23:50:00,2016-01-16 11:10:00,-30.55,-5.765000000000001,13180.97439999977,1156.9954000000002,1199.1848000000002,2016.0,2016.0,27.93999999999869,-39.25764308138173,-7.109000241487622
27,675.0,676,A290-1,1/18/16,12:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-36.3,645,-6.46,1,,,,,,,,,0.0,2016-01-18 12:20:00,676.0,677,C290-1,12:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-34.0,645,-6.28,1,,,,,,,,,0.0,2016-01-18 12:30:00,-1 days +23:55:00,2016-01-18 12:15:00,-35.15,-6.37,13302.233999999768,1278.255,1320.4444,2016.0,2016.0,121.25959999999759,-38.86797814207684,-7.038896174863434
28,677.0,678,A291-1,1/19/16,12:26,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-59.7,645,-9.05,1,,,,,,,,,0.0,2016-01-19 12:26:00,678.0,679,C291-1,12:36,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-53.5,645,-8.48,1,,,,,,,,,0.0,2016-01-19 12:36:00,-1 days +23:55:00,2016-01-19 12:21:00,-56.6,-8.765,13343.026399999771,1319.0474000000002,1361.2368000000001,2016.0,2016.0,40.79240000000391,-39.41635246769797,-7.092277059944983
29,679.0,680,A292-1,1/22/16,13:10,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-49.7,645,-7.21,1,,,,,,,,,0.0,2016-01-22 13:10:00,680.0,681,C292-1,13:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-48.2,645,-7.2,1,,,,,,,,,0.0,2016-01-22 13:00:00,0 days 00:05:00,2016-01-22 13:15:00,-48.95,-7.205,13369.010599999772,1345.0316000000003,1387.2210000000002,2016.0,2016.0,25.984200000000783,-39.60052970502747,-7.094454715413433
30,681.0,682,A293-1,1/24/16,11:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-42.6,645,-7.67,1,,,,,,,,,0.0,2016-01-24 11:45:00,682.0,683,C293-1,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-39.1,645,-7.19,1,,,,,,,,,0.0,2016-01-24 11:45:00,0 days 00:00:00,2016-01-24 11:45:00,-40.85,-7.43,13424.05239999977,1400.0734000000002,1442.2628000000002,2016.0,2016.0,55.04179999999724,-39.64965076831017,-7.107646178407557
31,683.0,684,A294-1,1/25/16,11:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-29.7,645,-6.07,1,,,,,,,,,0.0,2016-01-25 11:15:00,684.0,685,C294-1,11:25,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-29.7,645,-5.97,1,,,,,,,,,0.0,2016-01-25 11:25:00,-1 days +23:55:00,2016-01-25 11:10:00,-29.7,-6.02,13437.463599999768,1413.4846000000002,1455.6740000000002,2016.0,2016.0,13.411199999998644,-39.555248072742096,-7.097326546748422
32,685.0,686,A295-1,1/28/16,14:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-22.1,645,-4.91,1,,,,,,,,,0.0,2016-01-28 14:50:00,686.0,687,C295-1,15:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-20.4,645,-4.72,1,,,,,,,,,0.0,2016-01-28 15:00:00,-1 days +23:55:00,2016-01-28 14:45:00,-21.25,-4.8149999999999995,13458.418599999766,1434.4396000000002,1476.6290000000001,2016.0,2016.0,20.95499999999811,-39.287835995325715,-7.063985196727749
33,687.0,688,A296-1,1/29/16,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-26.3,645,-4.57,1,,,,,,,,,0.0,2016-01-29 12:00:00,688.0,689,C296-1,12:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.9,645,-4.83,1,,,,,,,,,0.0,2016-01-29 12:10:00,-1 days +23:55:00,2016-01-29 11:55:00,-27.1,-4.7,13529.94499999977,1505.9660000000001,1548.1554,2016.0,2016.0,71.52640000000429,-38.708970315399206,-6.951706864564039
34,689.0,690,A297-1,2/4/16,12:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-35.6,645,-6.79,1,,,,,,,,,0.0,2016-02-04 12:00:00,690.0,691,C297-1,12:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-33.3,645,-6.35,1,,,,,,,,,0.0,2016-02-04 12:10:00,-1 days +23:55:00,2016-02-04 11:55:00,-34.45,-6.57,13560.399599999762,1536.4206000000001,1578.6100000000001,2016.0,2016.0,30.454599999991842,-38.62454991816727,-6.94414075286419
35,691.0,692,A298-1,2/19/16,10:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-43.3,645,-7.79,1,,,,,,,,,0.0,2016-02-19 10:20:00,692.0,693,C298-1,10:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-38.1,645,-7.22,1,,,,,,,,,0.0,2016-02-19 10:30:00,-1 days +23:55:00,2016-02-19 10:15:00,-40.7,-7.505,13634.999399999757,1611.0204,1653.2098000000003,2016.0,2016.0,74.5997999999945,-38.7206555671179,-6.970111862643112
36,693.0,694,A299-1,2/28/16,13:40,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-19.8,645,-4.07,1,,,,,,,,,0.0,2016-02-28 13:40:00,694.0,695,C299-1,13:50,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-18.8,645,-4.05,1,,,,,,,,,0.0,2016-02-28 13:50:00,-1 days +23:55:00,2016-02-28 13:35:00,-19.3,-4.0600000000000005,13652.60159999975,1628.6226000000001,1670.8120000000001,2016.0,2016.0,17.6021999999939,-38.51075656201787,-6.938659289758145
37,695.0,696,A300-1,3/2/16,13:50,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-7.0,645,-2.6,1,,,,,,,,,0.0,2016-03-02 13:50:00,696.0,697,C300-1,14:00,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-7.9,645,-2.74,1,,,,,,,,,0.0,2016-03-02 14:00:00,-1 days +23:55:00,2016-03-02 13:45:00,-7.45,-2.67,13666.292199999742,1642.3132000000003,1684.5026000000003,2016.0,2016.0,13.690599999990809,-38.25182885335198,-6.903075025518942
38,697.0,698,A301-1,3/3/16,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-24.0,645,-4.7,1,,,,,,,,,0.0,2016-03-03 11:20:00,698.0,699,C301-1,11:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-17.8,645,-4.09,1,,,,,,,,,0.0,2016-03-03 11:35:00,-1 days +23:52:30,2016-03-03 11:12:30,-20.9,-4.395,13690.599999999726,1666.621,1708.8104000000003,2016.0,2016.0,24.307799999984127,-37.998751047779336,-6.866494551550789
39,699.0,700,A302-1,3/5/16,13:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-28.7,645,-5.57,1,,,,,,,,,0.0,2016-03-05 13:00:00,700.0,701,C302-1,13:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.8,645,-5.53,1,,,,,,,,,0.0,2016-03-05 13:10:00,-1 days +23:55:00,2016-03-05 12:55:00,-28.25,-5.550000000000001,13750.391599999726,1726.4126,1768.6020000000003,2016.0,2016.0,59.79160000000047,-37.66111830393324,-6.820899821977735
40,701.0,702,A303-1,3/6/16,12:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-48.8,645,-7.8,1,,,,,,,,,0.0,2016-03-06 12:30:00,702.0,703,C303-1,12:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-42.5,645,-7.21,1,,,,,,,,,0.0,2016-03-06 12:20:00,0 days 00:05:00,2016-03-06 12:35:00,-45.65,-7.505,13828.902999999733,1804.9240000000002,1847.1134000000002,2016.0,2016.0,78.51140000000669,-38.00862229102228,-6.850657120743104
41,703.0,704,A304-1,3/7/16,14:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-55.5,645,-8.83,2,,,,,,,,,0.0,2016-03-07 14:05:00,704.0,705,C304-1,14:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-49.9,645,-8.14,2,,,,,,,,,0.0,2016-03-07 14:15:00,-1 days +23:55:00,2016-03-07 14:00:00,-52.7,-8.485,13878.07739999973,1854.0984000000003,1896.2878000000003,2016.0,2016.0,49.17439999999624,-38.39826702833092,-6.894003164557032
42,705.0,706,A305-1,3/9/16,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-30.9,645,-5.14,2,,,,,,,,,0.0,2016-03-09 11:05:00,706.0,707,C305-1,11:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-28.9,645,-5.25,2,,,,,,,,,0.0,2016-03-09 11:15:00,-1 days +23:55:00,2016-03-09 11:00:00,-29.9,-5.195,13894.003199999719,1870.0242000000003,1912.2136000000003,2016.0,2016.0,15.925799999989977,-38.32589272374186,-6.879533841326835
43,707.0,708,A306-1,3/10/16,13:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-26.1,645,-5.22,2,,,,,,,,,0.0,2016-03-10 13:45:00,708.0,709,C306-1,13:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-24.4,645,-5.06,2,,,,,,,,,0.0,2016-03-10 13:55:00,-1 days +23:55:00,2016-03-10 13:40:00,-25.25,-5.14,13963.294399999715,1939.3154000000002,1981.5048000000002,2016.0,2016.0,69.29119999999602,-37.858694712578036,-6.8173807808673805
44,709.0,710,A307-1,3/12/16,11:05,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-52.7,645,-8.22,2,,,,,,,,,0.0,2016-03-12 11:05:00,710.0,711,C307-1,11:15,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-44.3,645,-7.48,2,,,,,,,,,0.0,2016-03-12 11:15:00,-1 days +23:55:00,2016-03-12 11:00:00,-48.5,-7.8500000000000005,14026.159399999711,2002.1804000000002,2044.3698000000002,2016.0,2016.0,62.864999999996144,-38.19281328495733,-6.849803237510535
45,711.0,712,A308-1,3/13/16,13:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-33.9,645,-6.23,2,,,,,,,,,0.0,2016-03-13 13:45:00,712.0,713,C308-1,13:35,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.8,645,-5.59,2,,,,,,,,,0.0,2016-03-13 13:35:00,0 days 00:05:00,2016-03-13 13:50:00,-30.85,-5.91,14125.625799999716,2101.6468000000004,2143.8362,2016.0,2016.0,99.4664000000048,-37.84529380483965,-6.80532438181341
46,713.0,714,A309-1,3/14/16,15:00,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-23.9,645,-4.02,2,,,,,,,,,0.0,2016-03-14 15:00:00,714.0,715,C309-1,15:10,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-21.0,645,-3.87,2,,,,,,,,,0.0,2016-03-14 15:10:00,-1 days +23:55:00,2016-03-14 14:55:00,-22.45,-3.945,14164.462399999713,2140.4834,2182.6728000000003,2016.0,2016.0,38.836599999996906,-37.56596397337212,-6.753427098290101
47,715.0,716,A310-1,3/25/16,9:45,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-27.4,645,-5.48,2,,,,,,,,,0.0,2016-03-25 09:45:00,716.0,717,C310-1,9:55,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-26.2,645,-5.36,2,,,,,,,,,0.0,2016-03-25 09:55:00,-1 days +23:55:00,2016-03-25 09:40:00,-26.799999999999997,-5.42,14277.602199999712,2253.6232000000005,2295.8126,2016.0,2016.0,113.13979999999901,-37.02547476880827,-6.686484374584055
48,717.0,718,A311-1,4/15/16,11:15,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-40.3,645,-6.96,2,,,,,,,,,0.0,2016-04-15 11:15:00,718.0,719,C311-1,11:20,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-37.3,645,-6.29,2,,,,,,,,,0.0,2016-04-15 11:20:00,-1 days +23:57:30,2016-04-15 11:12:30,-38.8,-6.625,14304.14519999971,2280.1662,2322.3556000000003,2016.0,2016.0,26.542999999997846,-37.046131694260254,-6.685768646162774
49,719.0,720,A312-1,4/24/16,7:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-43.1,645,-7.12,2,,,,,,,,,0.0,2016-04-24 07:30:00,720.0,721,C312-1,7:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,477,-39.3,645,-6.5,2,,,,,,,,,0.0,2016-04-24 07:40:00,-1 days +23:55:00,2016-04-24 07:25:00,-41.2,-6.8100000000000005,14363.936799999705,2339.9578,2382.1472000000003,2016.0,2016.0,59.791599999995015,-37.152273109370164,-6.688943058716751
51,853.0,854,A 20160507 A313-1,5/7/16,15:30,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-40.2,661,-5.6,5,,,,,,,,,0.0,2016-05-07 15:30:00,852.0,853,C 20160507 C313-1 1540,15:40,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-37.3,661,-5.39,5,,,,,,,,,0.0,2016-05-07 15:40:00,-1 days +23:55:00,2016-05-07 15:25:00,-38.75,-5.494999999999999,14377.6273999997,2353.6484000000005,2395.8378000000002,2016.0,2016.0,13.690599999994447,-37.16156669789802,-6.681998182481344
1433,,,,5/19/16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-19 13:45:00,850.0,851,C 20160519 C315-1 1345,13:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,yes,,,486,-41.6,661,-6.78,5,,,,,,,,,0.0,2016-05-19 13:45:00,0 days 00:00:00,2016-05-19 13:45:00,-41.6,-6.78,14379.862599999698,2355.8836,2398.0730000000003,2016.0,2016.0,2.2351999999991676,-37.16577776593078,-6.682091164011721
52,854.0,855,A 20160523 A314-1 1155,5/23/16,11:55,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-48.7,661,-7.03,5,,,,,,,,,0.0,2016-05-23 11:55:00,855.0,856,C 20160523 C314-1 1145,11:45,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-40.7,661,-6.1,5,,,,,,,,,0.0,2016-05-23 11:45:00,0 days 00:05:00,2016-05-23 12:00:00,-44.7,-6.5649999999999995,14393.273799999688,2369.2948,2411.4842000000003,2016.0,2016.0,13.411199999989549,-37.20842461647275,-6.681428379026588
50,851.0,852,A 20160619 A315-1 1335,6/19/16,13:35,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,486,-10.6,661,5.11,5,,,,,,,,,0.0,2016-06-19 13:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-06-19 13:35:00,0 days 00:00:00,2016-06-19 13:35:00,-10.6,5.11,14419.257999999685,2395.2790000000005,2437.4684,2016.0,2016.0,25.984199999997145,-36.91977405554881,-6.553513913410557
54,1447.0,1448,A 20161003 A316-1 1120,10/3/16,11:20,Angelo Reserve,Angelo Meadow,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-32.8,GB674,-6.78,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-03 11:20:00,1450.0,1451,C 20161003 C316-1 1130,11:30,Angelo Reserve,Conger Road,Water,Rain,,,,,,,,,,,,,,,,,,,,HD499,-29.2,GB674,-6.4,"Box 6, Bag 30",,,,,,,,,0.0,2016-10-03 11:30:00,-1 days +23:55:00,2016-10-03 11:15:00,-31.0,-6.59,14441.889399999676,22.0726,22.0726,2017.0,2017.0,22.631399999991118,-31.0,-6.59
